Sr.No,Year,Facility_number,Facility_name,Start_date,End_date,Country_name,Type_of_control,Hours_type,Productive_hours,Productive_hours_per_adjusted_patient_day,performance
2519,2009,106190547,"MONTEREY PARK HOSPITAL",7/1/2008,6/30/2009,"Los Angeles",Investor,"Daily Cost Centers",139538,5,NULL
2520,2009,106190547,"MONTEREY PARK HOSPITAL",7/1/2008,6/30/2009,"Los Angeles",Investor,"Ambulatory Cost Centers",28279,1,NULL
2521,2009,106190547,"MONTEREY PARK HOSPITAL",7/1/2008,6/30/2009,"Los Angeles",Investor,"Ancillary Cost Centers",242451,9,NULL
2522,2009,106190547,"MONTEREY PARK HOSPITAL",7/1/2008,6/30/2009,"Los Angeles",Investor,"Education Cost Centers",0,0,NULL
2523,2009,106190547,"MONTEREY PARK HOSPITAL",7/1/2008,6/30/2009,"Los Angeles",Investor,"General Services Cost Centers",53431,2,NULL
2524,2009,106190547,"MONTEREY PARK HOSPITAL",7/1/2008,6/30/2009,"Los Angeles",Investor,"Fiscal Services Cost Centers",40812,2,NULL
2525,2009,106190547,"MONTEREY PARK HOSPITAL",7/1/2008,6/30/2009,"Los Angeles",Investor,"Administrative Services Cost Centers",52740,2,NULL
2526,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Management & Supervision",101246,0,NULL
2527,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Technician & Specialist",135806,0,NULL
2528,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Registered Nurse",51295,0,NULL
2529,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Licensed Vocational Nurse",101273,0,NULL
2530,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Aides & Orderlies",188621,1,NULL
2531,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Clerical & Other Administrative",263059,1,NULL
2532,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Environmental & Food Services",289199,1,NULL
2533,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,Other,65402,0,NULL
2534,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Contracted Registry Nursing",20187,0,NULL
2535,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Contracted Other",29326,0,NULL
2536,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Daily Cost Centers",295299,1,NULL
2537,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Ambulatory Cost Centers",204047,1,NULL
2538,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Ancillary Cost Centers",154234,0,NULL
2539,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Education Cost Centers",0,0,NULL
2540,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"General Services Cost Centers",418176,1,NULL
2541,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Fiscal Services Cost Centers",38813,0,NULL
2542,2009,106190552,"MOTION PICTURE & TELEVISION HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Administrative Services Cost Centers",85588,0,NULL
2543,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Management & Supervision",1091525,3,NULL
2544,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Technician & Specialist",4840918,13,NULL
2545,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Registered Nurse",3599871,9,NULL
2546,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Licensed Vocational Nurse",100222,0,NULL
2547,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Aides & Orderlies",972044,3,NULL
2548,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Clerical & Other Administrative",3834325,10,NULL
2549,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Environmental & Food Services",1251929,3,NULL
2550,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,Other,1367083,4,NULL
2551,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Contracted Registry Nursing",349465,1,NULL
2552,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Contracted Other",212704,1,NULL
2553,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Daily Cost Centers",4075889,11,NULL
2554,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Ambulatory Cost Centers",993706,3,NULL
2555,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Ancillary Cost Centers",4619353,12,NULL
2556,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Education Cost Centers",1023695,3,NULL
2557,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"General Services Cost Centers",3004606,8,NULL
2558,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Fiscal Services Cost Centers",1440121,4,NULL
2559,2009,106190555,"CEDARS-SINAI MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Administrative Services Cost Centers",2450032,6,NULL
2560,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Management & Supervision",233563,2,NULL
2561,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Technician & Specialist",750941,6,NULL
2562,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Registered Nurse",928383,8,NULL
2563,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Licensed Vocational Nurse",53679,0,NULL
2564,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Aides & Orderlies",197283,2,NULL
2565,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Clerical & Other Administrative",466796,4,NULL
2566,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Environmental & Food Services",271638,2,NULL
2567,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,Other,92278,1,NULL
2568,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Contracted Registry Nursing",96572,1,NULL
2569,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Contracted Other",71214,1,NULL
2570,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Daily Cost Centers",1074947,9,NULL
2571,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Ambulatory Cost Centers",162013,1,NULL
2572,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Ancillary Cost Centers",748243,6,NULL
2573,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Education Cost Centers",78488,1,NULL
2574,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"General Services Cost Centers",574672,5,NULL
2575,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Fiscal Services Cost Centers",134580,1,NULL
2576,2009,106190568,"NORTHRIDGE HOSPITAL MEDICAL CENTER",7/1/2008,6/30/2009,"Los Angeles",Non-Profit,"Administrative Services Cost Centers",344222,3,NULL
2577,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Management & Supervision",144024,3,NULL
2578,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Technician & Specialist",155499,3,NULL
2579,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Registered Nurse",254183,5,NULL
2580,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Licensed Vocational Nurse",83563,1,NULL
2581,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Aides & Orderlies",3048,0,NULL
2582,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Clerical & Other Administrative",217652,4,NULL
2583,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Environmental & Food Services",16303,0,NULL
2584,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,Other,49707,1,NULL
2585,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Contracted Registry Nursing",33142,1,NULL
2586,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Contracted Other",197790,4,NULL
2587,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Daily Cost Centers",411154,7,NULL
2588,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Ambulatory Cost Centers",68710,1,NULL
2589,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Ancillary Cost Centers",190781,3,NULL
2590,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Education Cost Centers",53386,1,NULL
2591,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"General Services Cost Centers",246034,4,NULL
2592,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Fiscal Services Cost Centers",100627,2,NULL
2593,2009,106190587,"PACIFIC HOSPITAL OF LONG BEACH",1/1/2009,12/31/2009,"Los Angeles",Investor,"Administrative Services Cost Centers",84219,2,NULL
2594,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Management & Supervision",423218,3,NULL
2595,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Technician & Specialist",1039113,7,NULL
2596,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Registered Nurse",1431453,9,NULL
2597,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Licensed Vocational Nurse",110366,1,NULL
2598,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Aides & Orderlies",340109,2,NULL
2599,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Clerical & Other Administrative",1236461,8,NULL
2600,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Environmental & Food Services",431229,3,NULL
2601,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,Other,76460,1,NULL
2602,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Contracted Registry Nursing",45335,0,NULL
2603,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Contracted Other",36988,0,NULL
2604,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Daily Cost Centers",1663419,11,NULL
2605,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Ambulatory Cost Centers",363717,2,NULL
2606,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Ancillary Cost Centers",1097412,7,NULL
2607,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Education Cost Centers",41898,0,NULL
2608,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"General Services Cost Centers",854280,6,NULL
2609,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Fiscal Services Cost Centers",513475,3,NULL
2610,2009,106190630,"POMONA VALLEY HOSPITAL MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Administrative Services Cost Centers",444594,3,NULL
2611,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Management & Supervision",249101,2,NULL
2612,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Technician & Specialist",1237604,9,NULL
2613,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Registered Nurse",1079687,8,NULL
2614,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Licensed Vocational Nurse",58152,0,NULL
2615,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Aides & Orderlies",364879,3,NULL
2616,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Clerical & Other Administrative",879088,7,NULL
2617,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Environmental & Food Services",0,0,NULL
2618,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,Other,491459,4,NULL
2619,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Contracted Registry Nursing",16401,0,NULL
2620,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Contracted Other",10554,0,NULL
2621,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Daily Cost Centers",1194164,9,NULL
2622,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Ambulatory Cost Centers",500790,4,NULL
2623,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Ancillary Cost Centers",900055,7,NULL
2624,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Education Cost Centers",55668,0,NULL
2625,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"General Services Cost Centers",731754,5,NULL
2626,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Fiscal Services Cost Centers",326715,2,NULL
2627,2009,106190631,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL",10/1/2008,9/30/2009,"Los Angeles",Non-Profit,"Administrative Services Cost Centers",677779,5,NULL
2628,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Management & Supervision",373312,2,NULL
2629,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Technician & Specialist",680297,4,NULL
2630,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Registered Nurse",1183981,7,NULL
2631,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Licensed Vocational Nurse",119065,1,NULL
2632,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Aides & Orderlies",260702,2,NULL
2633,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Clerical & Other Administrative",450261,3,NULL
2634,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Environmental & Food Services",270610,2,NULL
2635,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,Other,337258,2,NULL
2636,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Contracted Registry Nursing",75478,0,NULL
2637,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Contracted Other",25174,0,NULL
2638,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Daily Cost Centers",1539650,9,NULL
2639,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Ambulatory Cost Centers",234742,1,NULL
2640,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Ancillary Cost Centers",923456,6,NULL
2641,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Education Cost Centers",0,0,NULL
2642,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"General Services Cost Centers",781665,5,NULL
2643,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Fiscal Services Cost Centers",146888,1,NULL
2644,2009,106190636,"CITRUS VALLEY MEDICAL CENTER - QV CAMPUS",1/1/2009,12/31/2009,"Los Angeles",Non-Profit,"Administrative Services Cost Centers",149737,1,NULL
2645,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Management & Supervision",91508,2,NULL
2646,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Technician & Specialist",175839,4,NULL
2647,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Registered Nurse",57365,1,NULL
2648,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Licensed Vocational Nurse",72859,2,NULL
2649,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Aides & Orderlies",280020,6,NULL
2650,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Clerical & Other Administrative",232526,5,NULL
2651,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Environmental & Food Services",103456,2,NULL
2652,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,Other,0,0,NULL
2653,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Contracted Registry Nursing",0,0,NULL
2654,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Contracted Other",50529,1,NULL
2655,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Daily Cost Centers",375130,9,NULL
2656,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Ambulatory Cost Centers",36577,1,NULL
2657,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Ancillary Cost Centers",221446,5,NULL
2658,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Education Cost Centers",0,0,NULL
2659,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"General Services Cost Centers",225779,5,NULL
2660,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Fiscal Services Cost Centers",59751,1,NULL
2661,2009,106190661,"SILVER LAKE MEDICAL CENTER",1/1/2009,12/31/2009,"Los Angeles",Investor,"Administrative Services Cost Centers",145419,3,NULL
2662,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Management & Supervision",51939,2,NULL
2663,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Technician & Specialist",150996,7,NULL
2664,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Registered Nurse",207711,10,NULL
2665,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Licensed Vocational Nurse",19155,1,NULL
2666,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Aides & Orderlies",54323,3,NULL
2667,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Clerical & Other Administrative",106798,5,NULL
2668,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Environmental & Food Services",43350,2,NULL
2669,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,Other,18105,1,NULL
2670,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Contracted Registry Nursing",22010,1,NULL
2671,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Contracted Other",4575,0,NULL
2672,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Daily Cost Centers",231540,11,NULL
2673,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Ambulatory Cost Centers",55132,3,NULL
2674,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Ancillary Cost Centers",156328,7,NULL
2675,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"Education Cost Centers",0,0,NULL
2676,2009,106190673,"SAN DIMAS COMMUNITY HOSPITAL",1/1/2009,12/31/2009,"Los Angeles",Investor,"General Services Cost Centers",120050,6,NULL
